index,cond,elev,hum,lat,lng,loc,pres,temp,time
15373,Clear,24.5399284363,0.4,-33.8688197,151.2092955,"Sydney,Australia",1011.75,71.94,1422496800
15374,Windy,24.5399284363,0.57,-33.8688197,151.2092955,"Sydney,Australia",1011.4,70.0,1422500400
15375,Partly Cloudy,24.5399284363,0.5,-33.8688197,151.2092955,"Sydney,Australia",1010.98,71.45,1422504000
15376,Clear,24.5399284363,0.49,-33.8688197,151.2092955,"Sydney,Australia",1010.3,72.26,1422507600
15377,Windy,24.5399284363,0.53,-33.8688197,151.2092955,"Sydney,Australia",1010.2,70.0,1422511200
15378,Partly Cloudy,24.5399284363,0.51,-33.8688197,151.2092955,"Sydney,Australia",1009.95,70.0,1422514800
15379,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1010.25,68.65,1422518400
15380,Windy,24.5399284363,0.61,-33.8688197,151.2092955,"Sydney,Australia",1010.9,68.0,1422522000
15381,Partly Cloudy,24.5399284363,0.57,-33.8688197,151.2092955,"Sydney,Australia",1011.3,66.49,1422525600
15382,Clear,24.5399284363,0.57,-33.8688197,151.2092955,"Sydney,Australia",1011.52,65.68,1422529200
15383,Clear,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1011.6,64.0,1422532800
15384,Mostly Cloudy,24.5399284363,0.89,-33.8688197,151.2092955,"Sydney,Australia",1019.4,66.88,1423054800
15385,Clear,24.5399284363,0.9,-33.8688197,151.2092955,"Sydney,Australia",1019.55,66.65,1423058400
15386,Breezy,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1019.5,70.0,1423062000
15387,Mostly Cloudy,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1019.55,67.09,1423065600
15388,Clear,24.5399284363,0.76,-33.8688197,151.2092955,"Sydney,Australia",1019.52,66.71,1423069200
15389,Clear,24.5399284363,0.59,-33.8688197,151.2092955,"Sydney,Australia",1020.1,70.0,1423072800
15390,Mostly Cloudy,24.5399284363,0.72,-33.8688197,151.2092955,"Sydney,Australia",1020.72,67.58,1423076400
15391,Clear,24.5399284363,0.68,-33.8688197,151.2092955,"Sydney,Australia",1021.62,68.55,1423080000
15392,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1022.4,72.0,1423083600
15393,Mostly Cloudy,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1023.25,69.94,1423087200
15394,Clear,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1023.85,70.33,1423090800
15395,Clear,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1024.3,70.0,1423094400
15396,Overcast,24.5399284363,0.64,-33.8688197,151.2092955,"Sydney,Australia",1024.65,70.26,1423098000
15397,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1024.52,73.17,1423101600
15398,Clear,24.5399284363,0.64,-33.8688197,151.2092955,"Sydney,Australia",1024.3,72.0,1423105200
15399,Mostly Cloudy,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1024.12,72.49,1423108800
15400,Clear,24.5399284363,0.57,-33.8688197,151.2092955,"Sydney,Australia",1024.12,71.68,1423112400
15401,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1024.0,72.0,1423116000
15402,Mostly Cloudy,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1023.92,72.33,1423119600
15403,Clear,24.5399284363,0.57,-33.8688197,151.2092955,"Sydney,Australia",1024.4,71.04,1423123200
15404,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1025.0,72.0,1423126800
15405,Mostly Cloudy,24.5399284363,0.61,-33.8688197,151.2092955,"Sydney,Australia",1025.3,69.94,1423130400
15406,Clear,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1025.95,69.36,1423134000
15407,Clear,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1025.8,70.0,1423137600
15408,Partly Cloudy,24.5399284363,0.81,-33.8688197,151.2092955,"Sydney,Australia",1021.18,75.0,1423659600
15409,Clear,24.5399284363,0.81,-33.8688197,151.2092955,"Sydney,Australia",1020.7,74.68,1423663200
15410,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1020.3,75.0,1423666800
15411,Partly Cloudy,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1019.9,71.72,1423670400
15412,Clear,24.5399284363,0.86,-33.8688197,151.2092955,"Sydney,Australia",1019.8,71.56,1423674000
15413,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1020.0,73.0,1423677600
15414,Partly Cloudy,24.5399284363,0.91,-33.8688197,151.2092955,"Sydney,Australia",1020.4,69.75,1423681200
15415,Clear,24.5399284363,0.9,-33.8688197,151.2092955,"Sydney,Australia",1020.98,69.95,1423684800
15416,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1021.4,77.0,1423688400
15417,Partly Cloudy,24.5399284363,0.62,-33.8688197,151.2092955,"Sydney,Australia",1021.8,78.91,1423692000
15418,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1021.8,81.36,1423695600
15419,Clear,24.5399284363,0.53,-33.8688197,151.2092955,"Sydney,Australia",1021.7,82.0,1423699200
15420,Partly Cloudy,24.5399284363,0.53,-33.8688197,151.2092955,"Sydney,Australia",1021.6,82.0,1423702800
15421,Clear,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1021.3,81.19,1423706400
15422,Clear,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1021.2,81.0,1423710000
15423,Mostly Cloudy,24.5399284363,0.6,-33.8688197,151.2092955,"Sydney,Australia",1021.02,81.68,1423713600
15424,Clear,24.5399284363,0.59,-33.8688197,151.2092955,"Sydney,Australia",1021.22,81.49,1423717200
15425,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1021.2,79.0,1423720800
15426,Mostly Cloudy,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1021.22,77.0,1423724400
15427,Clear,24.5399284363,0.77,-33.8688197,151.2092955,"Sydney,Australia",1021.85,76.84,1423728000
15428,Clear,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1022.6,75.0,1423731600
15429,Mostly Cloudy,24.5399284363,0.8,-33.8688197,151.2092955,"Sydney,Australia",1023.12,75.49,1423735200
15430,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1023.72,75.1,1423738800
15431,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1024.0,73.0,1423742400
15432,Partly Cloudy,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1021.05,74.54,1424264400
15433,Clear,24.5399284363,0.76,-33.8688197,151.2092955,"Sydney,Australia",1020.92,74.13,1424268000
15434,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1020.7,73.0,1424271600
15435,Partly Cloudy,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1020.3,71.85,1424275200
15436,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1020.18,72.2,1424278800
15437,Clear,24.5399284363,0.87,-33.8688197,151.2092955,"Sydney,Australia",1020.1,72.0,1424282400
15438,Mostly Cloudy,24.5399284363,0.9,-33.8688197,151.2092955,"Sydney,Australia",1020.32,71.36,1424286000
15439,Clear,24.5399284363,0.87,-33.8688197,151.2092955,"Sydney,Australia",1020.7,72.2,1424289600
15440,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1021.3,73.0,1424293200
15441,Mostly Cloudy,24.5399284363,0.86,-33.8688197,151.2092955,"Sydney,Australia",1021.8,73.39,1424296800
15442,Clear,24.5399284363,0.72,-33.8688197,151.2092955,"Sydney,Australia",1021.82,76.19,1424300400
15443,Clear,24.5399284363,0.6,-33.8688197,151.2092955,"Sydney,Australia",1021.7,79.0,1424304000
15444,Mostly Cloudy,24.5399284363,0.6,-33.8688197,151.2092955,"Sydney,Australia",1021.1,79.77,1424307600
15445,Clear,24.5399284363,0.59,-33.8688197,151.2092955,"Sydney,Australia",1020.4,80.19,1424311200
15446,Clear,24.5399284363,0.65,-33.8688197,151.2092955,"Sydney,Australia",1019.9,79.0,1424314800
15447,Mostly Cloudy,24.5399284363,0.64,-33.8688197,151.2092955,"Sydney,Australia",1019.4,78.51,1424318400
15448,Clear,24.5399284363,0.65,-33.8688197,151.2092955,"Sydney,Australia",1018.78,78.84,1424322000
15449,Clear,24.5399284363,0.58,-33.8688197,151.2092955,"Sydney,Australia",1018.6,79.0,1424325600
15450,Mostly Cloudy,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1018.58,78.04,1424329200
15451,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1018.5,76.68,1424332800
15452,Clear,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1018.9,75.0,1424336400
15453,Partly Cloudy,24.5399284363,0.76,-33.8688197,151.2092955,"Sydney,Australia",1019.32,75.23,1424340000
15454,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1019.82,74.68,1424343600
15455,Clear,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1019.6,75.0,1424347200
15456,Mostly Cloudy,24.5399284363,0.73,-33.8688197,151.2092955,"Sydney,Australia",1013.08,71.23,1424869200
15457,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1012.62,69.29,1424872800
15458,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1012.0,68.0,1424876400
15459,Mostly Cloudy,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1010.92,68.88,1424880000
15460,Clear,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1010.52,68.88,1424883600
15461,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1010.3,68.0,1424887200
15462,Mostly Cloudy,24.5399284363,0.87,-33.8688197,151.2092955,"Sydney,Australia",1010.12,67.84,1424890800
15463,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1010.32,68.23,1424894400
15464,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1010.6,70.0,1424898000
15465,Mostly Cloudy,24.5399284363,0.82,-33.8688197,151.2092955,"Sydney,Australia",1010.9,70.72,1424901600
15466,Clear,24.5399284363,0.75,-33.8688197,151.2092955,"Sydney,Australia",1010.88,72.84,1424905200
15467,Clear,24.5399284363,0.66,-33.8688197,151.2092955,"Sydney,Australia",1010.5,75.0,1424908800
15468,Mostly Cloudy,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1009.7,76.23,1424912400
15469,Clear,24.5399284363,0.67,-33.8688197,151.2092955,"Sydney,Australia",1008.78,76.58,1424916000
15470,Clear,24.5399284363,0.64,-33.8688197,151.2092955,"Sydney,Australia",1007.9,77.0,1424919600
15471,Mostly Cloudy,24.5399284363,0.67,-33.8688197,151.2092955,"Sydney,Australia",1007.18,78.09,1424923200
15472,Clear,24.5399284363,0.62,-33.8688197,151.2092955,"Sydney,Australia",1006.75,78.58,1424926800
15473,Clear,24.5399284363,0.6,-33.8688197,151.2092955,"Sydney,Australia",1006.3,79.0,1424930400
15474,Mostly Cloudy,24.5399284363,0.73,-33.8688197,151.2092955,"Sydney,Australia",1006.4,75.81,1424934000
15475,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1007.32,73.81,1424937600
15476,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1007.3,73.0,1424941200
15477,Mostly Cloudy,24.5399284363,0.85,-33.8688197,151.2092955,"Sydney,Australia",1009.6,72.84,1424944800
15478,Clear,24.5399284363,0.85,-33.8688197,151.2092955,"Sydney,Australia",1009.8,72.68,1424948400
15479,Humid,24.5399284363,0.93,-33.8688197,151.2092955,"Sydney,Australia",1009.0,72.0,1424952000
15480,Partly Cloudy,24.5399284363,0.85,-33.8688197,151.2092955,"Sydney,Australia",1007.98,73.46,1425474000
15481,Clear,24.5399284363,0.89,-33.8688197,151.2092955,"Sydney,Australia",1007.38,71.4,1425477600
15482,Clear,24.5399284363,0.87,-33.8688197,151.2092955,"Sydney,Australia",1006.2,72.0,1425481200
15483,Partly Cloudy,24.5399284363,0.94,-33.8688197,151.2092955,"Sydney,Australia",1005.42,69.2,1425484800
15484,Clear,24.5399284363,0.95,-33.8688197,151.2092955,"Sydney,Australia",1004.88,69.2,1425488400
15485,Clear,24.5399284363,0.87,-33.8688197,151.2092955,"Sydney,Australia",1004.3,70.0,1425492000
15486,Partly Cloudy,24.5399284363,0.96,-33.8688197,151.2092955,"Sydney,Australia",1004.42,67.85,1425495600
15487,Clear,24.5399284363,0.9,-33.8688197,151.2092955,"Sydney,Australia",1005.1,67.76,1425499200
15488,Clear,24.5399284363,0.32,-33.8688197,151.2092955,"Sydney,Australia",1005.9,75.0,1425502800
15489,Partly Cloudy,24.5399284363,0.3,-33.8688197,151.2092955,"Sydney,Australia",1005.95,76.05,1425506400
15490,Clear,24.5399284363,0.31,-33.8688197,151.2092955,"Sydney,Australia",1006.62,76.19,1425510000
15491,Breezy and Dry,24.5399284363,0.26,-33.8688197,151.2092955,"Sydney,Australia",1007.8,79.0,1425513600
15492,Dry and Partly Cloudy,24.5399284363,0.28,-33.8688197,151.2092955,"Sydney,Australia",1007.37,78.23,1425517200
15493,Clear,24.5399284363,0.35,-33.8688197,151.2092955,"Sydney,Australia",1007.42,78.78,1425520800
15494,Breezy,24.5399284363,0.64,-33.8688197,151.2092955,"Sydney,Australia",1008.5,72.0,1425524400
15495,Partly Cloudy,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1008.55,73.29,1425528000
15496,Clear,24.5399284363,0.48,-33.8688197,151.2092955,"Sydney,Australia",1008.95,74.92,1425531600
15497,Breezy,24.5399284363,0.41,-33.8688197,151.2092955,"Sydney,Australia",1009.0,73.0,1425535200
15498,Partly Cloudy,24.5399284363,0.42,-33.8688197,151.2092955,"Sydney,Australia",1009.75,70.88,1425538800
15499,Clear,24.5399284363,0.45,-33.8688197,151.2092955,"Sydney,Australia",1010.55,69.68,1425542400
15500,Clear,24.5399284363,0.46,-33.8688197,151.2092955,"Sydney,Australia",1011.3,70.0,1425546000
15501,Mostly Cloudy,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1012.38,67.68,1425549600
15502,Clear,24.5399284363,0.53,-33.8688197,151.2092955,"Sydney,Australia",1012.7,67.68,1425553200
15503,Clear,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1012.6,66.0,1425556800
15504,Partly Cloudy,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1013.37,68.46,1426078800
15505,Clear,24.5399284363,0.86,-33.8688197,151.2092955,"Sydney,Australia",1014.15,68.56,1426082400
15506,Clear,24.5399284363,0.81,-33.8688197,151.2092955,"Sydney,Australia",1013.0,70.0,1426086000
15507,Mostly Cloudy,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1012.25,69.91,1426089600
15508,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1012.45,69.52,1426093200
15509,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1012.7,70.0,1426096800
15510,Mostly Cloudy,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1012.8,69.43,1426100400
15511,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1013.42,69.27,1426104000
15512,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1014.3,73.0,1426107600
15513,Partly Cloudy,24.5399284363,0.78,-33.8688197,151.2092955,"Sydney,Australia",1014.88,75.1,1426111200
15514,Clear,24.5399284363,0.71,-33.8688197,151.2092955,"Sydney,Australia",1015.32,75.33,1426114800
15515,Breezy,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1015.4,75.0,1426118400
15516,Partly Cloudy,24.5399284363,0.63,-33.8688197,151.2092955,"Sydney,Australia",1015.08,77.1,1426122000
15517,Clear,24.5399284363,0.57,-33.8688197,151.2092955,"Sydney,Australia",1014.7,79.1,1426125600
15518,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1014.1,77.0,1426129200
15519,Mostly Cloudy,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1013.28,79.59,1426132800
15520,Clear,24.5399284363,0.6,-33.8688197,151.2092955,"Sydney,Australia",1013.27,78.62,1426136400
15521,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1013.2,77.0,1426140000
15522,Mostly Cloudy,24.5399284363,0.72,-33.8688197,151.2092955,"Sydney,Australia",1013.88,74.68,1426143600
15523,Clear,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1014.15,74.68,1426147200
15524,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1015.6,73.0,1426150800
15525,Mostly Cloudy,24.5399284363,0.76,-33.8688197,151.2092955,"Sydney,Australia",1016.32,72.68,1426154400
15526,Clear,24.5399284363,0.75,-33.8688197,151.2092955,"Sydney,Australia",1016.8,72.04,1426158000
15527,Clear,24.5399284363,0.71,-33.8688197,151.2092955,"Sydney,Australia",1016.9,73.0,1426161600
15528,Clear,24.5399284363,0.88,-33.8688197,151.2092955,"Sydney,Australia",1007.05,69.43,1426683600
15529,Clear,24.5399284363,0.85,-33.8688197,151.2092955,"Sydney,Australia",1007.15,69.27,1426687200
15530,Clear,24.5399284363,0.87,-33.8688197,151.2092955,"Sydney,Australia",1007.6,72.0,1426690800
15531,Clear,24.5399284363,0.88,-33.8688197,151.2092955,"Sydney,Australia",1007.52,69.76,1426694400
15532,Clear,24.5399284363,0.84,-33.8688197,151.2092955,"Sydney,Australia",1007.72,68.96,1426698000
15533,Clear,24.5399284363,0.81,-33.8688197,151.2092955,"Sydney,Australia",1008.2,72.0,1426701600
15534,Partly Cloudy,24.5399284363,0.86,-33.8688197,151.2092955,"Sydney,Australia",1009.2,67.37,1426705200
15535,Clear,24.5399284363,0.89,-33.8688197,151.2092955,"Sydney,Australia",1010.18,65.92,1426708800
15536,Clear,24.5399284363,0.73,-33.8688197,151.2092955,"Sydney,Australia",1010.7,70.0,1426712400
15537,Partly Cloudy,24.5399284363,0.72,-33.8688197,151.2092955,"Sydney,Australia",1011.5,71.79,1426716000
15538,Clear,24.5399284363,0.67,-33.8688197,151.2092955,"Sydney,Australia",1012.0,76.46,1426719600
15539,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1012.2,77.0,1426723200
15540,Partly Cloudy,24.5399284363,0.55,-33.8688197,151.2092955,"Sydney,Australia",1011.9,80.78,1426726800
15541,Clear,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1011.5,80.19,1426730400
15542,Clear,24.5399284363,0.54,-33.8688197,151.2092955,"Sydney,Australia",1010.9,81.0,1426734000
15543,Partly Cloudy,24.5399284363,0.56,-33.8688197,151.2092955,"Sydney,Australia",1010.48,79.24,1426737600
15544,Clear,24.5399284363,0.62,-33.8688197,151.2092955,"Sydney,Australia",1010.15,79.07,1426741200
15545,Clear,24.5399284363,0.6,-33.8688197,151.2092955,"Sydney,Australia",1009.7,79.0,1426744800
15546,Partly Cloudy,24.5399284363,0.8,-33.8688197,151.2092955,"Sydney,Australia",1009.65,74.42,1426748400
15547,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1009.88,74.75,1426752000
15548,Clear,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1010.2,77.0,1426755600
15549,Clear,24.5399284363,0.83,-33.8688197,151.2092955,"Sydney,Australia",1010.95,73.3,1426759200
15550,Clear,24.5399284363,0.79,-33.8688197,151.2092955,"Sydney,Australia",1010.98,73.3,1426762800
15551,Clear,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1011.0,75.0,1426766400
15552,Mostly Cloudy,24.5399284363,0.7,-33.8688197,151.2092955,"Sydney,Australia",1018.0,66.73,1427288400
15553,Clear,24.5399284363,0.74,-33.8688197,151.2092955,"Sydney,Australia",1017.58,65.75,1427292000
15554,Clear,24.5399284363,0.73,-33.8688197,151.2092955,"Sydney,Australia",1017.3,66.0,1427295600
15555,Mostly Cloudy,24.5399284363,0.76,-33.8688197,151.2092955,"Sydney,Australia",1017.08,64.56,1427299200
15556,Clear,24.5399284363,0.78,-33.8688197,151.2092955,"Sydney,Australia",1016.9,64.4,1427302800
15557,Clear,24.5399284363,0.73,-33.8688197,151.2092955,"Sydney,Australia",1016.6,66.0,1427306400
15558,Partly Cloudy,24.5399284363,0.82,-33.8688197,151.2092955,"Sydney,Australia",1016.88,62.14,1427310000
15559,Clear,24.5399284363,0.85,-33.8688197,151.2092955,"Sydney,Australia",1017.22,61.82,1427313600
15560,Clear,24.5399284363,0.68,-33.8688197,151.2092955,"Sydney,Australia",1017.4,68.0,1427317200
15561,Partly Cloudy,24.5399284363,0.69,-33.8688197,151.2092955,"Sydney,Australia",1017.78,67.75,1427320800
15562,Clear,24.5399284363,0.54,-33.8688197,151.2092955,"Sydney,Australia",1017.78,71.3,1427324400
15563,Clear,24.5399284363,0.36,-33.8688197,151.2092955,"Sydney,Australia",1017.6,77.0,1427328000
15564,Partly Cloudy,24.5399284363,0.37,-33.8688197,151.2092955,"Sydney,Australia",1016.8,77.14,1427331600
15565,Clear,24.5399284363,0.32,-33.8688197,151.2092955,"Sydney,Australia",1016.1,77.95,1427335200
15566,Clear,24.5399284363,0.3,-33.8688197,151.2092955,"Sydney,Australia",1015.5,79.0,1427338800
15567,Dry and Partly Cloudy,24.5399284363,0.24,-33.8688197,151.2092955,"Sydney,Australia",1015.1,81.36,1427342400
15568,Dry,24.5399284363,0.26,-33.8688197,151.2092955,"Sydney,Australia",1014.75,80.94,1427346000
15569,Clear,24.5399284363,0.39,-33.8688197,151.2092955,"Sydney,Australia",1014.8,77.0,1427349600
15570,Partly Cloudy,24.5399284363,0.46,-33.8688197,151.2092955,"Sydney,Australia",1015.42,74.19,1427353200
15571,Clear,24.5399284363,0.49,-33.8688197,151.2092955,"Sydney,Australia",1016.28,71.4,1427356800
